,taxon,collection_no,early_age,late_age,early_interval,late_interval,uncertainty.interval,notes
1276,Leptocyon_leidyi,17842,18.5,16.3,Late Hemingfordian,NA,2.2,# edited to late hemingfordian based on Tedford et al. 2009 p 31
1284,Leptocyon_leidyi,17902,18.5,16.3,Hemingfordian,NA,2.2,
1283,Leptocyon_leidyi,17920,18.5,16.3,Hemingfordian,NA,2.2,
1281,Leptocyon_leidyi,17952,18.5,16.3,Hemingfordian,NA,2.2,
1277,Leptocyon_leidyi,17970,18.5,16.3,Hemingfordian,NA,2.2,
1282,Leptocyon_leidyi,18000,18.5,16.3,Hemingfordian,NA,2.2,
1285,Leptocyon_leidyi,18001,18.5,16.3,Hemingfordian,NA,2.2,
1286,Leptocyon_leidyi,208512,18.5,16.3,Hemingfordian,NA,2.2,
1287,Leptocyon_leidyi,17905,16.3,15.98,Early Barstovian,NA,0.32,
1290,Leptocyon_leidyi,17955,16.3,15.98,Early Barstovian,NA,0.32,
1289,Leptocyon_leidyi,17956,16.3,15.98,Early Barstovian,NA,0.32,
1288,Leptocyon_leidyi,17972,16.3,15.98,Early Barstovian,NA,0.32,
1291,Leptocyon_leidyi,17976,16.3,15.98,Early Barstovian,NA,0.32,
1293,Leptocyon_leidyi,19547,16.3,15.98,Early Barstovian,NA,0.32,
1292,Leptocyon_leidyi,19611,16.3,15.98,Early Barstovian,NA,0.32,
1295,Leptocyon_leidyi,19356,16.3,12.5,Barstovian,NA,3.8,
1299,Leptocyon_leidyi,19364,16.3,12.5,Barstovian,NA,3.8,
1297,Leptocyon_leidyi,19463,16.3,12.5,Barstovian,NA,3.8,
1294,Leptocyon_leidyi,19510,16.3,12.5,Barstovian,NA,3.8,
1298,Leptocyon_leidyi,19548,16.3,12.5,Barstovian,NA,3.8,
1300,Leptocyon_leidyi,159094,16.3,12.5,Barstovian,NA,3.8,
1924,Leptocyon_leidyi,19366,14.8,12.5,Late Barstovian,NA,2.3,Tedford lists as Late Barstovian
1966,Leptocyon_matthewi,18888,12.5,10,Early Clarendonian,NA,2.5,Tedford lists as Early Clarendonian
1302,Leptocyon_matthewi,18042,12.5,9.4,Clarendonian,NA,3.1,
1301,Leptocyon_matthewi,18063,12.5,9.4,Clarendonian,NA,3.1,
1305,Leptocyon_matthewi,18095,12.5,9.4,Clarendonian,NA,3.1,
1307,Leptocyon_matthewi,18171,12.5,9.4,Clarendonian,NA,3.1,
1303,Leptocyon_matthewi,18200,12.5,9.4,Clarendonian,NA,3.1,
1310,Leptocyon_matthewi,18218,12.5,9.4,Clarendonian,NA,3.1,
1312,Leptocyon_matthewi,18222,12.5,9.4,Clarendonian,NA,3.1,
1309,Leptocyon_matthewi,18227,12.5,9.4,Clarendonian,NA,3.1,
1304,Leptocyon_matthewi,18268,12.5,9.4,Clarendonian,NA,3.1,
1311,Leptocyon_matthewi,18321,12.5,9.4,Clarendonian,NA,3.1,
1306,Leptocyon_matthewi,18336,12.5,9.4,Clarendonian,NA,3.1,
1308,Leptocyon_matthewi,18496,12.5,9.4,Clarendonian,NA,3.1,
565,Leptocyon_matthewi,18066,10,9.4,Late Clarendonian,NA,0.6,Late Clarendonian starting at 10
1959,Leptocyon_matthewi,18327,10,9.4,Late Clarendonian,NA,0.6,
1965,Leptocyon_matthewi,19528,10,9.4,Late Clarendonian,NA,0.6,
1317,Leptocyon_mollis,93078,29.5,24.7,Geringian,NA,4.8,
538,Leptocyon_vafer,18027,14.8,12.5,Late Barstovian,NA,2.3,Tedford lists as Late Barstovian
540,Leptocyon_vafer,18031,14.8,12.5,Late Barstovian,NA,2.3,
604,Leptocyon_vafer,18109,14.8,12.5,Late Barstovian,NA,2.3,
1929,Leptocyon_vafer,18125,14.8,12.5,Late Barstovian,NA,2.3,
634,Leptocyon_vafer,18141,14.8,12.5,Late Barstovian,NA,2.3,
1933,Leptocyon_vafer,18155,14.8,12.5,Late Barstovian,NA,2.3,
650,Leptocyon_vafer,18164,14.8,12.5,Late Barstovian,NA,2.3,
652,Leptocyon_vafer,18165,14.8,12.5,Late Barstovian,NA,2.3,
673,Leptocyon_vafer,18192,14.8,12.5,Late Barstovian,NA,2.3,
692,Leptocyon_vafer,18209,14.8,12.5,Late Barstovian,NA,2.3,
1932,Leptocyon_vafer,18216,14.8,12.5,Late Barstovian,NA,2.3,
706,Leptocyon_vafer,18220,14.8,12.5,Late Barstovian,NA,2.3,
720,Leptocyon_vafer,18232,14.8,12.5,Late Barstovian,NA,2.3,
1931,Leptocyon_vafer,18266,14.8,12.5,Late Barstovian,NA,2.3,
763,Leptocyon_vafer,18275,14.8,12.5,Late Barstovian,NA,2.3,
777,Leptocyon_vafer,18284,14.8,12.5,Late Barstovian,NA,2.3,
1934,Leptocyon_vafer,18337,14.8,12.5,Late Barstovian,NA,2.3,
1930,Leptocyon_vafer,18363,14.8,12.5,Late Barstovian,NA,2.3,
865,Leptocyon_vafer,18442,14.8,12.5,Late Barstovian,NA,2.3,
867,Leptocyon_vafer,18443,14.8,12.5,Late Barstovian,NA,2.3,
974,Leptocyon_vafer,18788,14.8,12.5,Late Barstovian,NA,2.3,
976,Leptocyon_vafer,18790,14.8,12.5,Late Barstovian,NA,2.3,
980,Leptocyon_vafer,18797,14.8,12.5,Late Barstovian,NA,2.3,
1044,Leptocyon_vafer,19097,14.8,12.5,Late Barstovian,NA,2.3,
1947,Leptocyon_vafer,19274,14.8,12.5,Late Barstovian,NA,2.3,
1944,Leptocyon_vafer,19470,14.8,12.5,Late Barstovian,NA,2.3,
1948,Leptocyon_vafer,19519,14.8,12.5,Late Barstovian,NA,2.3,
1942,Leptocyon_vafer,19535,14.8,12.5,Late Barstovian,NA,2.3,
1347,Leptocyon_vafer,18106,12.5,9.4,Clarendonian,NA,3.1,
1348,Leptocyon_vafer,18157,12.5,9.4,Clarendonian,NA,3.1,
1357,Leptocyon_vafer,18217,12.5,9.4,Clarendonian,NA,3.1,
1356,Leptocyon_vafer,18242,12.5,9.4,Clarendonian,NA,3.1,
1358,Leptocyon_vafer,18260,12.5,9.4,Clarendonian,NA,3.1,
1359,Leptocyon_vafer,18378,12.5,9.4,Clarendonian,NA,3.1,
1349,Leptocyon_vafer,18611,12.5,9.4,Clarendonian,NA,3.1,
1361,Leptocyon_vafer,18611,12.5,9.4,Clarendonian,NA,3.1,
1360,Leptocyon_vafer,18845,12.5,9.4,Clarendonian,NA,3.1,
1350,Leptocyon_vafer,19035,12.5,9.4,Clarendonian,NA,3.1,
1351,Leptocyon_vafer,19145,12.5,9.4,Clarendonian,NA,3.1,
1352,Leptocyon_vafer,19185,12.5,9.4,Clarendonian,NA,3.1,
1353,Leptocyon_vafer,19322,12.5,9.4,Clarendonian,NA,3.1,
1354,Leptocyon_vafer,19323,12.5,9.4,Clarendonian,NA,3.1,
1355,Leptocyon_vafer,19517,12.5,9.4,Clarendonian,NA,3.1,
1946,Leptocyon_vafer,19528,10,9.4,Late Clarendonian,NA,0.6,
1941,Leptocyon_vafer,110829,10,9.4,Late Clarendonian,NA,0.6,Late Clarendonian at 10-9.4
181,Leptocyon_vulpinus,17451,23.1,18.5,Harrisonian,NA,4.6,
1900,Leptocyon_vulpinus,36761,23.1,18.5,early Late Arikareean,NA,4.6,"modified by hand based on PBDB definition of early Late Arikareean--I think PBDB doesn't have that definition, it just lists 20.45 for the Burdigalian"
2029,Leptocyon_vulpinus,167853,23.1,18.5,late Late Arikareean,NA,4.6,
1902,Leptocyon_vulpinus,17891,18.5,17.5,Early Hemingfordian,NA,1,
409,Leptocyon_vulpinus,17898,18.5,17.5,Early Hemingfordian,NA,1,Early Hemingfordian 18.5-17.5
1901,Leptocyon_vulpinus,17934,18.5,17.5,Early Hemingfordian,NA,1,
1370,Lupulella_adusta,21690,0.0117,0,Holocene,NA,0.0117,
1371,Lupulella_adusta,21693,0.0117,0,Holocene,NA,0.0117,
1844,Lupulella_mesomelas,115188,0.774,0.129,Middle Pleistocene,NA,0.645,
1372,Lupulella_mesomelas,21709,0.129,0.0117,Late Pleistocene,NA,0.1173,
1373,Lupulella_mesomelas,115167,0.129,0.0117,Late Pleistocene,NA,0.1173,
1374,Lupulella_mesomelas,115184,0.129,0.0117,Late Pleistocene,NA,0.1173,
1375,Lupulella_mesomelas,21690,0.0117,0,Holocene,NA,0.0117,
1376,Lupulella_mesomelas,21693,0.0117,0,Holocene,NA,0.0117,
1377,Lupulella_mesomelas,21897,0.0117,0,Holocene,NA,0.0117,
1378,Lupulella_mesomelas,21918,0.0117,0,Holocene,NA,0.0117,
1379,Lupulella_mesomelas,96973,0.0117,0,Holocene,NA,0.0117,
1380,Lycalopex_culpaeus,145248,0.4,0.0117,Lujanian,NA,0.2883,
1381,Lycalopex_culpaeus,71280,0.129,0.0117,Late Pleistocene,NA,0.1173,
1382,Lycalopex_culpaeus,71342,0.129,0.0117,Late Pleistocene,NA,0.1173,
1383,Lycalopex_culpaeus,213007,0.129,0.0117,Late Pleistocene,NA,0.1173,
1384,Lycalopex_culpaeus,213009,0.129,0.0117,Late Pleistocene,NA,0.1173,
1385,Lycalopex_culpaeus,230881,0.0117,0,Holocene,NA,0.0117,
1388,Lycalopex_griseus,230881,0.0117,0,Holocene,NA,0.0117,
1391,Lycalopex_gymnocercus,71286,0.4,0.0117,Lujanian,NA,0.2883,
1392,Lycalopex_gymnocercus,71303,0.4,0.0117,Lujanian,NA,0.2883,
1389,Lycalopex_gymnocercus,71325,0.4,0.0117,Lujanian,NA,0.2883,
1393,Lycalopex_gymnocercus,203955,0.4,0.0117,Lujanian,NA,0.2883,
1390,Lycalopex_gymnocercus,226121,0.4,0.0117,Lujanian,NA,0.2883,
1394,Lycalopex_gymnocercus,93265,0.129,0.0117,Late Pleistocene,NA,0.1173,
1396,Lycalopex_gymnocercus,63338,0.0117,0,Holocene,NA,0.0117,
1395,Lycalopex_gymnocercus,212470,0.0117,0,Holocene,NA,0.0117,
1397,Lycalopex_sechurae,133630,0.129,0.0117,Late Pleistocene,NA,0.1173,
1398,Lycaon_pictus,115184,0.129,0.0117,Late Pleistocene,NA,0.1173,
1399,Lycaon_pictus,21690,0.0117,0,Holocene,NA,0.0117,
1400,Lycaon_pictus,22067,0.0117,0,Holocene,NA,0.0117,
1401,Lycaon_pictus,22068,0.0117,0,Holocene,NA,0.0117,
1403,Mesocyon_brachyops,17537,29.5,24.7,Geringian,NA,4.8,
1402,Mesocyon_brachyops,93078,29.5,24.7,Geringian,NA,4.8,
1404,Mesocyon_brachyops,17603,27.82,23.03,Chattian,NA,4.79,
1405,Mesocyon_brachyops,93079,27.82,23.03,Chattian,NA,4.79,
1406,Mesocyon_coryphaeus,93078,29.5,24.7,Geringian,NA,4.8,
1408,Mesocyon_temnodon,17097,33.9,31.8,Orellan,NA,2.1,
1409,Mesocyon_temnodon,17309,31.8,29.5,Whitneyan,NA,2.3,
1410,Mesocyon_temnodon,17314,31.8,29.5,Whitneyan,NA,2.3,
1411,Mesocyon_temnodon,17315,31.8,29.5,Whitneyan,NA,2.3,
1412,Mesocyon_temnodon,17322,31.8,29.5,Whitneyan,NA,2.3,
1413,Mesocyon_temnodon,17333,31.8,29.5,Whitneyan,NA,2.3,
1414,Mesocyon_temnodon,17335,31.8,29.5,Whitneyan,NA,2.3,
1415,Mesocyon_temnodon,17342,31.8,29.5,Whitneyan,NA,2.3,
1416,Mesocyon_temnodon,17344,31.8,29.5,Whitneyan,NA,2.3,
1417,Mesocyon_temnodon,17356,31.8,29.5,Whitneyan,NA,2.3,
1418,Mesocyon_temnodon,17365,31.8,29.5,Whitneyan,NA,2.3,
1419,Mesocyon_temnodon,17367,31.8,29.5,Whitneyan,NA,2.3,
1420,Mesocyon_temnodon,17379,31.8,29.5,Whitneyan,NA,2.3,
1421,Mesocyon_temnodon,17426,31.8,29.5,Whitneyan,NA,2.3,
1422,Mesocyon_temnodon,17630,29.5,24.7,Geringian,NA,4.8,
1423,Mesocyon_temnodon,17634,29.5,24.7,Geringian,NA,4.8,
1424,Mesocyon_temnodon,17635,29.5,24.7,Geringian,NA,4.8,
1425,Mesocyon_temnodon,17641,29.5,24.7,Geringian,NA,4.8,
1426,Mesocyon_temnodon,17642,29.5,24.7,Geringian,NA,4.8,
1429,Metalopex_macconnelli,19429,10,9.4,Late Clarendonian,NA,2.23,
1428,Metalopex_macconnelli,19436,10,9.4,Late Clarendonian,NA,2.23,
1427,Metalopex_macconnelli,19603,10,9.4,Late Clarendonian,NA,2.23,
1430,Metalopex_macconnelli,188943,10,9.4,Late Clarendonian,NA,2.23,
2067,Metalopex_macconnelli,188945,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal
1980,Metalopex_merriami,19393,10,9.4,Late Clarendonian,NA,0.6,Tedford lists Late(st) Clarendonian
1981,Metalopex_merriami,18431,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal
1035,Metalopex_merriami,19085,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal
1979,Metalopex_merriami,19085,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal
1977,Metalopex_merriami,19095,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal
375,Metatomarctus_canavus,17864,18.5,17.5,Early Hemingfordian,NA,1,
393,Metatomarctus_canavus,17881,18.5,17.5,Early Hemingfordian,NA,1,
396,Metatomarctus_canavus,17888,18.5,17.5,Early Hemingfordian,NA,1,
407,Metatomarctus_canavus,17896,18.5,17.5,Early Hemingfordian,NA,1,
425,Metatomarctus_canavus,17906,18.5,17.5,Early Hemingfordian,NA,1,
451,Metatomarctus_canavus,17932,18.5,17.5,Early Hemingfordian,NA,1,
454,Metatomarctus_canavus,17934,18.5,17.5,Early Hemingfordian,NA,1,
455,Metatomarctus_canavus,17935,18.5,17.5,Early Hemingfordian,NA,1,
456,Metatomarctus_canavus,17936,18.5,17.5,Early Hemingfordian,NA,1,
457,Metatomarctus_canavus,17938,18.5,17.5,Early Hemingfordian,NA,1,
459,Metatomarctus_canavus,17942,18.5,17.5,Early Hemingfordian,NA,1,
461,Metatomarctus_canavus,17948,18.5,17.5,Early Hemingfordian,NA,1,
463,Metatomarctus_canavus,17950,18.5,17.5,Early Hemingfordian,NA,1,
480,Metatomarctus_canavus,17963,18.5,17.5,Early Hemingfordian,NA,1,
491,Metatomarctus_canavus,17973,18.5,17.5,Early Hemingfordian,NA,1,
497,Metatomarctus_canavus,17978,18.5,17.5,Early Hemingfordian,NA,1,
519,Metatomarctus_canavus,18005,18.5,17.5,Early Hemingfordian,NA,1,
520,Metatomarctus_canavus,18006,18.5,17.5,Early Hemingfordian,NA,1,
929,Metatomarctus_canavus,18579,18.5,17.5,Early Hemingfordian,NA,1,"Paper says Early Hemingfordian, not sure why PBDB is tagging as Burdigalian (paper mentions Burdigalian just as comparison)"
1456,Metatomarctus_canavus,18597,18.5,16.3,Hemingfordian,NA,2.2,
1462,Metatomarctus_canavus,18597,18.5,16.3,Hemingfordian,NA,2.2,
1457,Metatomarctus_canavus,18948,18.5,16.3,Hemingfordian,NA,2.2,
1459,Metatomarctus_canavus,19358,18.5,16.3,Hemingfordian,NA,2.2,
1460,Metatomarctus_canavus,19388,18.5,16.3,Early Hemingfordian,NA,2.2,
1461,Metatomarctus_canavus,167841,18.5,16.3,Early Hemingfordian,NA,2.2,
1013,Metatomarctus_canavus,19016,17.5,16.3,Late Hemingfordian,NA,1.2,Late Hemingfordian 17.5-16.5
1081,Microtomarctus_conferta,19339,17.5,16.3,Late Hemingfordian,NA,1.2,Late Hemingfordian 17.5-16.3
1103,Microtomarctus_conferta,19410,17.5,16.3,Late Hemingfordian,NA,1.2,
1466,Microtomarctus_conferta,17904,16.3,15.98,Early Barstovian,NA,0.32,
1467,Microtomarctus_conferta,17905,16.3,15.98,Early Barstovian,NA,0.32,
1468,Microtomarctus_conferta,17911,16.3,15.98,Early Barstovian,NA,0.32,
1469,Microtomarctus_conferta,17955,16.3,15.98,Early Barstovian,NA,0.32,
1470,Microtomarctus_conferta,17972,16.3,15.98,Early Barstovian,NA,0.32,
1471,Microtomarctus_conferta,18011,16.3,15.98,Early Barstovian,NA,0.32,
1472,Microtomarctus_conferta,18019,16.3,15.98,Early Barstovian,NA,0.32,
1473,Microtomarctus_conferta,19547,16.3,15.98,Early Barstovian,NA,0.32,
428,Microtomarctus_conferta,17908,16.3,14.8,Early Barstovian,NA,1.5,"Woodburne 2004 (Tedford's chapter) lists Pawnee Creek formation's ash to have been dated specifically to ~14-14.5mya, so Early Barstovian"
1474,Microtomarctus_conferta,18203,16.3,12.5,Barstovian,NA,3.8,
1475,Microtomarctus_conferta,18631,16.3,12.5,Barstovian,NA,3.8,
1476,Microtomarctus_conferta,19014,16.3,12.5,Barstovian,NA,3.8,
1477,Microtomarctus_conferta,19097,16.3,12.5,Barstovian,NA,3.8,
1478,Microtomarctus_conferta,19274,16.3,12.5,Barstovian,NA,3.8,
1479,Microtomarctus_conferta,19314,16.3,12.5,Barstovian,NA,3.8,
1480,Microtomarctus_conferta,19356,16.3,12.5,Barstovian,NA,3.8,
1481,Microtomarctus_conferta,19364,16.3,12.5,Barstovian,NA,3.8,
1482,Microtomarctus_conferta,19366,16.3,12.5,Barstovian,NA,3.8,
1483,Microtomarctus_conferta,19422,16.3,12.5,Barstovian,NA,3.8,
1484,Microtomarctus_conferta,19432,16.3,12.5,Barstovian,NA,3.8,
1485,Microtomarctus_conferta,19449,16.3,12.5,Barstovian,NA,3.8,
1486,Microtomarctus_conferta,19457,16.3,12.5,Barstovian,NA,3.8,
1487,Microtomarctus_conferta,19458,16.3,12.5,Barstovian,NA,3.8,
1488,Microtomarctus_conferta,19463,16.3,12.5,Barstovian,NA,3.8,
1489,Microtomarctus_conferta,19520,16.3,12.5,Barstovian,NA,3.8,
1491,Microtomarctus_conferta,19548,16.3,12.5,Barstovian,NA,3.8,
1492,Microtomarctus_conferta,19557,16.3,12.5,Barstovian,NA,3.8,
1493,Microtomarctus_conferta,19615,16.3,12.5,Barstovian,NA,3.8,
1494,Microtomarctus_conferta,19616,16.3,12.5,Barstovian,NA,3.8,
1159,Microtomarctus_conferta,19535,14.8,12.5,Late Barstovian,NA,2.3,Wang lists as Late Barstovian
1602,Nyctereutes_procyonoides,37064,0.129,0.0117,Late Pleistocene,Holocene,0.1173,DELETE; Paper says Late Pleistocene
1495,Nyctereutes_procyonoides,73686,0.129,0.0117,Late Pleistocene,NA,0.1173,
1496,Nyctereutes_procyonoides,101899,0.129,0.0117,Late Pleistocene,NA,0.1173,
1498,Osbornodon_brachypus,17793,23.1,18.5,Harrisonian,NA,4.6,
1497,Osbornodon_brachypus,18010,23.1,18.5,late Late Arikareean,NA,4.6,
434,Osbornodon_fricki,17917,17.5,16.3,Late Hemingfordian,NA,1.2,Wang lists late Hemingfordian
439,Osbornodon_fricki,17920,17.5,16.3,Late Hemingfordian,NA,1.2,
464,Osbornodon_fricki,17952,17.5,16.3,Late Hemingfordian,NA,1.2,
476,Osbornodon_fricki,17961,17.5,16.3,Late Hemingfordian,NA,1.2,
499,Osbornodon_fricki,17980,17.5,16.3,Late Hemingfordian,NA,1.2,
511,Osbornodon_fricki,18001,17.5,16.3,Late Hemingfordian,NA,1.2,
416,Osbornodon_fricki,17905,16.3,14.8,Early Barstovian,NA,1.5,Early Barstovian 16.3-14.8
466,Osbornodon_fricki,17955,16.3,14.8,Early Barstovian,NA,1.5,
487,Osbornodon_fricki,17972,16.3,14.8,Early Barstovian,NA,1.5,
1134,Osbornodon_fricki,19472,16.3,14.8,Early Barstovian,NA,1.5,Wang lists Early Barstovian
1140,Osbornodon_fricki,19509,16.3,14.8,Early Barstovian,NA,1.5,
1167,Osbornodon_fricki,19547,16.3,14.8,Early Barstovian,NA,1.5,
1190,Osbornodon_fricki,19572,16.3,14.8,Early Barstovian,NA,1.5,
1206,Osbornodon_fricki,19616,16.3,14.8,Early Barstovian,NA,1.5,
390,Osbornodon_iamonensis,17881,23.1,18.5,Late Arikareean,NA,6.2,Wang 1994 lists Late Arikareean
1514,Osbornodon_iamonensis,17896,18.5,16.3,Hemingfordian,NA,2.2,
932,Osbornodon_iamonensis,18597,17.5,16.3,Hemingfordian,NA,1.2,
1516,Osbornodon_renjiei,17101,33.9,31.8,Orellan,NA,2.1,
1517,Osbornodon_renjiei,224881,33.9,31.8,Orellan,NA,2.1,
1518,Osbornodon_renjiei,17427,31.8,29.5,Whitneyan,NA,2.3,
1519,Osbornodon_sesnoni,17317,31.8,29.5,Whitneyan,NA,2.3,
1520,Osbornodon_sesnoni,17438,31.8,29.5,Whitneyan,NA,2.3,
1521,Osbornodon_sesnoni,93078,29.5,28,Geringian,NA,1.5,end date changed to 28 from24 bc this taxon is in unit E which cannot be younger than unit F 28.7 + / = 7
1522,Otarocyon_cooki,17635,29.5,24.7,Geringian,NA,4.8,
1523,Otarocyon_cooki,17641,29.5,24.7,Geringian,NA,4.8,
1524,Otarocyon_cooki,17472,24.7,23.1,Medial Arikareean,NA,4,DELETE; Wang 1999 lists Medial Arikareean of Wyoming
1525,Otarocyon_cooki,17532,24.7,23.1,Medial Arikareean,NA,4,DELETE; Wang 1999 lists Medial Arikareean of Wyoming
1526,Otarocyon_cooki,17571,24.7,23.1,Medial Arikareean,NA,4,DELETE; Wang 1999 lists Medial Arikareean of Wyoming
1527,Otarocyon_macdonaldi,230806,37,31.8,Late Chadronian,Orellan,5.2,
1528,Otarocyon_macdonaldi,17091,33.9,31.8,Orellan,NA,2.1,
1529,Otarocyon_macdonaldi,17195,33.9,31.8,Orellan,NA,2.1,
1530,Otocyon_megalotis,115184,0.129,0.0117,Late Pleistocene,NA,0.1173,
1531,Otocyon_megalotis,21690,0.0117,0,Holocene,NA,0.0117,
1532,Otocyon_megalotis,21896,0.0117,0,Holocene,NA,0.0117,
1533,Oxetocyon_cuspidatus,17329,31.8,29.5,Whitneyan,NA,2.3,
1534,Oxetocyon_cuspidatus,17374,31.8,29.5,Whitneyan,NA,2.3,
1535,Oxetocyon_cuspidatus,17391,31.8,29.5,Whitneyan,NA,2.3,
1536,Oxetocyon_cuspidatus,17423,31.8,29.5,Whitneyan,NA,2.3,
1537,Oxetocyon_cuspidatus,230863,31.8,29.5,Whitneyan,NA,2.3,
,Oxetocyon_cuspidatus,NA,29.5,24.7,Geringian,NA,4.8,Wang mentions a Gering Formation (Early Arikareean) occurrence that is not anywhere on PBDB
928,Paracynarctus_kelloggi,18579,18.5,17.5,Early Hemingfordian,NA,1,"Paper says Early Hemingfordian, not sure why PBDB is tagging as Burdigalian (paper mentions Burdigalian just as comparison)"
1539,Paracynarctus_kelloggi,17873,18.5,16.3,Early Hemingfordian,NA,2.2,
1540,Paracynarctus_kelloggi,18961,18.5,16.3,Hemingfordian,NA,2.2,
1541,Paracynarctus_kelloggi,18962,18.5,16.3,Hemingfordian,NA,2.2,
1542,Paracynarctus_kelloggi,19073,18.5,16.3,Hemingfordian,NA,2.2,
1543,Paracynarctus_kelloggi,19074,18.5,16.3,Hemingfordian,NA,2.2,
1544,Paracynarctus_kelloggi,19075,18.5,16.3,Hemingfordian,NA,2.2,
1545,Paracynarctus_kelloggi,19081,18.5,16.3,Hemingfordian,NA,2.2,
1546,Paracynarctus_kelloggi,19275,18.5,16.3,Early Hemingfordian,NA,2.2,
1547,Paracynarctus_kelloggi,19410,18.5,16.3,Late Hemingfordian,NA,2.2,
1548,Paracynarctus_kelloggi,19547,16.3,15.98,Early Barstovian,NA,0.32,
1550,Paracynarctus_kelloggi,19097,16.3,12.5,Barstovian,NA,3.8,
1551,Paracynarctus_kelloggi,19103,16.3,12.5,Barstovian,NA,3.8,
1552,Paracynarctus_kelloggi,19449,16.3,12.5,Barstovian,NA,3.8,
1553,Paracynarctus_kelloggi,19557,16.3,12.5,Barstovian,NA,3.8,
998,Paracynarctus_kelloggi,18924,14.8,12.5,Late Barstovian,NA,2.3,Wang says Late Barstovian
387,Paracynarctus_sinclairi,17880,16.3,14.8,Early Barstovian,NA,1.5,Early Barstovian 16.3-14.8
468,Paracynarctus_sinclairi,17955,16.3,14.8,Early Barstovian,NA,1.5,
488,Paracynarctus_sinclairi,17972,16.3,14.8,Early Barstovian,NA,1.5,
494,Paracynarctus_sinclairi,17976,16.3,14.8,Early Barstovian,NA,1.5,
514,Paracynarctus_sinclairi,18004,16.3,14.8,Early Barstovian,NA,1.5,
,Paraenhydrocyon_josephi,NA,31.8,29.5,Whitneyan,NA,2.3,"Wang occurrence at White River group, Brule formation, not in PBDB"
1559,Paraenhydrocyon_josephi,17508,29.5,24.7,Geringian,NA,4.8,
1560,Paraenhydrocyon_josephi,93078,29.5,24.7,Geringian,NA,4.8,
1561,Paraenhydrocyon_josephi,119838,24.7,23.1,Monroecreekian,NA,1.6,
1562,Paraenhydrocyon_josephi,17794,23.1,18.5,Harrisonian,NA,4.6,
1563,Paraenhydrocyon_josephi,17811,23.1,18.5,Harrisonian,NA,4.6,
1564,Paraenhydrocyon_josephi,17815,23.1,18.5,Harrisonian,NA,4.6,
1565,Paraenhydrocyon_robustus,17451,23.1,18.5,Harrisonian,NA,4.6,
1566,Paraenhydrocyon_robustus,17812,23.1,18.5,Harrisonian,NA,4.6,
1567,Paraenhydrocyon_wallovianus,17603,27.82,23.03,Chattian,NA,4.79,
1568,Paraenhydrocyon_wallovianus,93079,27.82,23.03,Chattian,NA,4.79,
1569,Paraenhydrocyon_wallovianus,17774,23.1,18.5,Harrisonian,NA,4.6,
1570,Paraenhydrocyon_wallovianus,17788,23.1,18.5,Harrisonian,NA,4.6,
1571,Paraenhydrocyon_wallovianus,17794,23.1,18.5,Harrisonian,NA,4.6,
1572,Paraenhydrocyon_wallovianus,17815,23.1,18.5,Harrisonian,NA,4.6,
1573,Paraenhydrocyon_wallovianus,17833,23.1,18.5,Harrisonian,NA,4.6,
1574,Paraenhydrocyon_wallovianus,17846,23.1,18.5,Harrisonian,NA,4.6,
1575,Paratomarctus_euthos,18217,14.8,12.5,Late Barstovian,NA,2.3,Wang lists as late Barstovian
1576,Paratomarctus_euthos,18095,12.5,10,Early Clarendonian,NA,3.1,
1577,Paratomarctus_euthos,18042,12.5,9.4,Clarendonian,NA,3.1,
1578,Paratomarctus_euthos,18056,12.5,9.4,Clarendonian,NA,3.1,
1579,Paratomarctus_euthos,18135,12.5,9.4,Clarendonian,NA,3.1,
1580,Paratomarctus_euthos,18176,12.5,9.4,Clarendonian,NA,3.1,
1581,Paratomarctus_euthos,18200,12.5,9.4,Clarendonian,NA,3.1,
1582,Paratomarctus_euthos,18227,12.5,9.4,Clarendonian,NA,3.1,
1583,Paratomarctus_euthos,18242,12.5,9.4,Clarendonian,NA,3.1,
1584,Paratomarctus_euthos,18244,12.5,9.4,Clarendonian,NA,3.1,
1585,Paratomarctus_euthos,18245,12.5,9.4,Clarendonian,NA,3.1,
1586,Paratomarctus_euthos,18268,12.5,9.4,Clarendonian,NA,3.1,
1587,Paratomarctus_euthos,18283,12.5,9.4,Clarendonian,NA,3.1,
1588,Paratomarctus_euthos,18291,12.5,9.4,Clarendonian,NA,3.1,
1589,Paratomarctus_euthos,18302,12.5,9.4,Clarendonian,NA,3.1,
1590,Paratomarctus_euthos,18333,12.5,9.4,Clarendonian,NA,3.1,
1591,Paratomarctus_euthos,18355,12.5,9.4,Clarendonian,NA,3.1,
1592,Paratomarctus_euthos,18425,12.5,9.4,Clarendonian,NA,3.1,
1593,Paratomarctus_euthos,18458,12.5,9.4,Clarendonian,NA,3.1,
1594,Paratomarctus_euthos,18496,12.5,9.4,Clarendonian,NA,3.1,
1595,Paratomarctus_euthos,18134,10,9.4,Late Clarendonian,NA,2.23,DELETE; Wang listed as Late Clarendonian
